Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood
S05225,0.5826094410573714,1,2,4,-1.5487219945222854,-0.4458454996583311,-0.817158409758492,-1.7178581604508256,-1.5868051073165215,0,93,1,5,1
S05226,0.3838446418975292,1,0,0,-0.17208273172506366,0.44495469945921323,0.3658004549347761,-0.6710730186839248,-0.6651415486794261,1,83,0,3,0
S05227,1.6758158364365041,1,0,0,1.3739890557241239,-0.4458454996583311,0.3658004549347761,-1.5085011320974455,-1.5868051073165215,1,97,2,1,0
S05228,-0.013684956422155378,1,0,2,0.23737920285052022,-1.3366456987758755,1.4501794142369384,-1.3689297798618587,0.717353789276217,2,51,3,1,0
S05229,-1.6038033497008937,0,1,2,-0.7086190597896219,0.44495469945921323,-1.5072177474962316,0.9339975320253233,1.0629776237651276,1,99,1,3,0
S05230,-0.41121455474183993,2,0,1,0.2514985799048507,1.3357548985767576,-1.5072177474962316,0.02678374249400916,1.6966213203281308,0,70,1,5,0
S05231,-1.106891351801288,0,2,1,0.6539008259532694,1.3357548985767576,0.2672205495436704,-0.9502157231550984,-1.6444090797313398,2,79,0,5,1
S05232,0.1850798427376869,1,2,0,0.8515721047138961,1.3357548985767576,-1.2607679840184676,-1.0200013992728918,-0.6075375762646076,0,97,2,3,1
S05233,-1.6038033497008937,1,2,2,0.5691845636272865,1.3357548985767576,0.8094100291947516,-1.3689297798618587,1.0629776237651276,2,69,0,2,0
S05234,-0.8087441530615246,0,2,3,-0.1579633546707332,0.44495469945921323,-0.6199985989762806,-1.2991441037440654,-1.1259733279979738,0,77,3,1,0
S05235,0.7813742402172138,0,2,1,1.0068852523115313,1.3357548985767576,-1.0143182205407033,0.7246405036719431,-0.20430976936087838,2,80,0,3,0
S05236,-1.0075089522213667,1,1,3,1.0139449408386967,1.3357548985767576,-0.9650282678451505,0.23614077084738935,0.6597498168613986,2,68,2,5,0
S05237,0.08569744315776577,1,2,1,-0.25679899405104656,-0.4458454996583311,0.9572798872814101,0.5850691514363563,0.2565220099576693,2,76,2,5,1
S05238,0.4832270414774503,0,2,1,0.703318645643426,0.44495469945921323,-1.5072177474962316,0.09656941861180256,1.6390173479133123,1,94,2,3,1
S05239,-0.5105969543217611,0,2,4,-1.4357669780876416,-1.3366456987758755,1.2037296507591744,0.30592644696518273,-0.3195177141905153,2,72,1,1,0
S05240,1.1789038385368984,1,2,0,-0.045008338236089365,0.44495469945921323,0.710830123803646,-1.6480724843330323,-1.0107653831683368,0,69,3,1,1
S05241,-0.3118321551619188,0,1,0,0.8586317932410613,-1.3366456987758755,-0.7185785043673864,-1.438715455979652,0.19891803754285084,2,78,0,3,0
S05242,0.980139039377056,0,0,3,1.2398549737079843,0.44495469945921323,-0.5707086462807278,-0.6710730186839248,0.8901657065206723,1,70,3,5,0
S05243,0.5826094410573714,0,2,0,-1.0827825517293796,0.44495469945921323,-1.2114780313229148,-0.8106443709195116,-1.1259733279979738,2,65,1,2,0
S05244,-1.0075089522213667,2,2,3,1.317511547506802,-0.4458454996583311,-1.0636081732362561,0.5152834753185629,-0.3195177141905153,0,84,0,5,0
S05245,1.0795214389569772,0,1,1,0.6891992685890955,0.44495469945921323,-1.704377558278443,-0.7408586948017182,-1.298785245242429,0,32,2,3,0
S05246,0.2844622423176081,0,2,3,-0.623902797463639,-0.4458454996583311,1.6473392250191499,-1.089787075390685,-1.0683693555831553,0,62,3,2,0
S05247,1.5764334368565829,0,0,3,-1.3934088469246502,-1.3366456987758755,0.710830123803646,0.6548548275541497,-1.7020130521461583,0,98,2,5,0
S05248,-0.3118321551619188,0,2,3,1.6634362853378986,-1.3366456987758755,1.3515995088458328,-0.531501666448338,0.2565220099576693,0,67,0,1,1
S05249,-0.7093617534816034,1,0,0,1.7199137935552204,-0.4458454996583311,0.46438036032588176,0.30592644696518273,-1.413993190072066,2,34,3,1,1
S05250,-1.5044209501209724,0,2,2,-1.1886778796368582,1.3357548985767576,1.1051497453680685,-0.6710730186839248,-1.529201134901703,2,84,1,2,1
S05251,-0.21244975558199766,0,2,4,1.522242514794594,-1.3366456987758755,1.5487593196280443,-0.3919303142127512,0.08371009271321392,1,77,0,1,0
S05252,1.0795214389569772,1,1,0,0.7809752194422437,0.44495469945921323,-0.07780911932519943,0.37571212308297613,-1.3563892176572476,0,60,0,3,0
S05253,-1.703185749280815,1,1,1,0.9009899244040528,1.3357548985767576,0.5136703130214346,0.16635509472959595,-0.20430976936087838,2,95,1,1,0
S05254,0.3838446418975292,1,2,4,-1.626378568321103,0.44495469945921323,-0.1763890247163051,-0.531501666448338,1.6390173479133123,2,87,2,4,0
S05255,0.08569744315776577,1,1,2,0.004409481454067315,0.44495469945921323,-1.704377558278443,1.213140236496497,0.14131406512803238,2,64,3,3,0
S05256,-0.41121455474183993,0,2,0,-0.27091837110537703,1.3357548985767576,1.6966291777147027,0.5152834753185629,-0.6075375762646076,0,50,3,3,0
S05257,0.1850798427376869,0,0,0,1.5787200230119158,-0.4458454996583311,1.5487593196280443,0.30592644696518273,0.7749577616910355,0,77,0,1,0
S05258,0.08569744315776577,1,2,2,-0.3768136990128556,-1.3366456987758755,0.8094100291947516,-0.8106443709195116,1.2357895410095832,0,77,0,3,1
S05259,0.5826094410573714,1,1,1,-0.009709895600263165,0.44495469945921323,0.41509040763032895,-0.8106443709195116,-1.413993190072066,1,92,1,2,0
S05260,-0.6099793539016822,0,1,3,1.169258088436332,0.44495469945921323,1.0558597926725157,1.2829259126142902,0.8901657065206723,2,32,3,4,0
S05261,0.6819918406372927,0,0,2,1.0986612031646794,-0.4458454996583311,-0.521418693585175,0.7944261797897365,0.02610612029839546,0,65,1,1,0
S05262,-1.703185749280815,0,2,4,1.2539743507623147,1.3357548985767576,0.07006073876145907,-1.438715455979652,0.6597498168613986,2,87,1,2,0
S05263,0.1850798427376869,1,1,2,-0.5886043548278128,-0.4458454996583311,1.3515995088458328,1.7016399693210507,-1.183577300412792,1,85,3,3,1
S05264,-1.0075089522213667,1,0,0,-0.6662609286266304,1.3357548985767576,-0.12709907202075227,-0.3919303142127512,-1.413993190072066,1,84,1,4,0
S05265,-1.4050385505410514,0,2,4,-0.7439175024254481,-0.4458454996583311,-0.3735488354985165,1.1433545603787034,0.4869378996169431,1,37,1,4,0
S05266,-1.2062737513812092,0,2,4,1.5716603344847506,0.44495469945921323,1.4994693669324912,1.0037832081431166,0.7749577616910355,1,46,3,3,0
S05267,-1.106891351801288,1,1,1,0.9574674326213747,1.3357548985767576,1.1051497453680685,1.4922829409676703,0.19891803754285084,1,49,0,4,0
S05268,-0.3118321551619188,1,1,1,-0.7439175024254481,-0.4458454996583311,-0.2749689301074108,-0.880430047037305,-0.6651415486794261,1,43,3,4,0
S05269,0.980139039377056,0,1,4,-0.12972460056207225,-1.3366456987758755,0.07006073876145907,-0.6710730186839248,-0.031497852116422996,0,40,1,5,0
S05270,-0.7093617534816034,0,1,4,-0.7015593712624566,-0.4458454996583311,-0.9650282678451505,1.0037832081431166,0.31412598237248773,1,52,1,1,0
S05271,0.6819918406372927,0,1,0,0.4209311045568165,1.3357548985767576,0.5629602657169874,-0.2523589619771644,1.466205430668857,0,75,0,5,0
S05272,-1.5044209501209724,0,2,0,-0.5533059121919867,-0.4458454996583311,-1.3593478894095732,0.23614077084738935,-0.5499336038497892,2,83,3,2,1
S05273,-0.5105969543217611,1,2,4,1.6069587771205767,-1.3366456987758755,1.6966291777147027,-1.438715455979652,0.31412598237248773,0,66,3,1,1
S05274,-0.6099793539016822,1,2,4,0.8868705473497223,-1.3366456987758755,0.6615401711080932,1.7016399693210507,0.60214584444658,2,81,3,2,1
S05275,-0.21244975558199766,0,0,2,0.6680202030075998,-0.4458454996583311,-0.817158409758492,1.422497264849877,-0.8379534659238814,2,37,2,1,0
S05276,1.0795214389569772,0,1,4,-1.2027972566911886,0.44495469945921323,-1.2114780313229148,0.16635509472959595,-1.529201134901703,0,65,2,5,0
S05277,1.3776686376967406,1,0,1,-0.8709918959144224,-0.4458454996583311,-0.22567897741185794,-0.04300193362378423,-0.3195177141905153,2,65,3,1,0
S05278,1.2782862381168194,0,2,2,-0.9980662894033967,1.3357548985767576,-1.408637842105126,0.7944261797897365,1.4086014582540385,0,45,0,4,0
S05279,-1.4050385505410514,1,2,4,-1.1251406828923711,0.44495469945921323,-1.0636081732362561,1.6318542932032571,-1.529201134901703,1,98,0,3,0
S05280,0.7813742402172138,1,0,4,1.1057208916918446,1.3357548985767576,-0.22567897741185794,-0.880430047037305,0.60214584444658,2,36,1,4,0
S05281,0.8807566397971349,1,2,0,0.8515721047138961,1.3357548985767576,-1.5072177474962316,-1.3689297798618587,-0.14670579694605992,2,50,0,4,0
S05282,-0.9081265526414457,0,2,2,0.22325982579618975,-0.4458454996583311,-1.5565077001917844,0.8642118559075299,-0.6651415486794261,0,46,2,3,0
S05283,-0.5105969543217611,1,1,3,1.6281378427020725,0.44495469945921323,0.710830123803646,0.09656941861180256,-0.49232963143497066,1,63,1,3,0
S05284,1.1789038385368984,1,1,1,-1.5487219945222854,0.44495469945921323,1.2037296507591744,0.02678374249400916,1.35099748583922,2,78,2,4,0
S05285,-1.2062737513812092,1,2,2,1.4234068754142806,0.44495469945921323,-0.028519166629646597,-1.7178581604508256,-0.2619137417756968,1,67,1,1,0
S05286,1.1789038385368984,0,0,2,0.9504077440942095,1.3357548985767576,-1.3100579367140204,-0.8106443709195116,-0.7227455210942445,2,37,3,4,0
S05287,-0.5105969543217611,1,0,0,0.23031951432335498,1.3357548985767576,0.2672205495436704,1.0735688842609101,-1.529201134901703,0,54,3,5,1
S05288,0.3838446418975292,1,2,4,-0.46858964986600377,1.3357548985767576,-0.9157383151495977,-0.880430047037305,0.6597498168613986,2,79,3,3,0
S05289,0.4832270414774503,1,1,1,0.27267764548634643,0.44495469945921323,0.9572798872814101,-0.6710730186839248,1.4086014582540385,2,90,1,1,0
S05290,0.8807566397971349,1,0,4,0.49152798982846885,-1.3366456987758755,1.30230955615028,1.6318542932032571,-1.1259733279979738,1,37,3,1,0
S05291,-1.4050385505410514,0,2,4,-0.3768136990128556,0.44495469945921323,-0.22567897741185794,-0.18257328585937102,0.8325617341058539,1,69,1,2,0
S05292,1.0795214389569772,0,1,4,-1.4640057321963025,0.44495469945921323,-0.3735488354985165,1.2829259126142902,1.5238094030836753,1,52,1,2,0
S05293,0.8807566397971349,1,2,2,0.44916985866547743,1.3357548985767576,-1.112898125931809,0.44549779920076954,-1.0683693555831553,1,38,0,5,1
S05294,1.3776686376967406,0,2,0,1.5151828262674285,-1.3366456987758755,-0.12709907202075227,-0.8106443709195116,0.4869378996169431,2,39,3,3,0
S05295,-0.41121455474183993,0,0,3,1.5998990885934115,-0.4458454996583311,-0.521418693585175,-0.4617159903305446,-1.5868051073165215,0,30,2,4,0
S05296,-0.9081265526414457,1,1,2,0.13854356347020688,-1.3366456987758755,0.8094100291947516,-1.5782868082152388,-0.7227455210942445,0,48,0,1,1
S05297,0.6819918406372927,0,2,4,-0.9274694041317443,-1.3366456987758755,1.3515995088458328,-0.3919303142127512,1.5814133754984938,2,97,1,2,0
S05298,0.980139039377056,0,0,2,-1.4428266666148069,0.44495469945921323,0.3165105022392233,0.5850691514363563,0.6597498168613986,1,38,3,1,0
S05299,1.2782862381168194,1,2,3,1.4022278098327847,-0.4458454996583311,-1.0636081732362561,-0.7408586948017182,-1.4715971624868844,1,80,0,5,0
S05300,-1.2062737513812092,0,2,0,-0.9910066008762315,-0.4458454996583311,0.9572798872814101,-1.0200013992728918,-0.3195177141905153,0,71,3,5,1
S05301,-0.6099793539016822,0,2,2,-1.2522150763813453,-1.3366456987758755,-0.07780911932519943,-0.6012873425661314,1.2357895410095832,1,77,0,2,0
S05302,0.7813742402172138,1,1,1,-1.358110404288824,-1.3366456987758755,-0.6199985989762806,0.8642118559075299,-1.0107653831683368,1,72,1,3,0
S05303,0.6819918406372927,0,2,3,-1.005125977930562,0.44495469945921323,-0.3242588828029636,-1.5782868082152388,-0.2619137417756968,2,34,1,1,0
S05304,-1.5044209501209724,2,0,1,-0.11560522350774176,-1.3366456987758755,-0.3735488354985165,-0.18257328585937102,1.466205430668857,2,76,0,4,0
S05305,-0.21244975558199766,1,2,2,-1.5981398142124421,-0.4458454996583311,-0.3735488354985165,-0.3221446380949578,0.7749577616910355,2,57,1,4,1
S05306,0.8807566397971349,0,1,3,-0.10148584645341129,-0.4458454996583311,0.020770786065906238,-1.5085011320974455,1.2357895410095832,2,98,3,4,0
S05307,1.1789038385368984,1,1,3,-1.626378568321103,-1.3366456987758755,0.46438036032588176,0.09656941861180256,-1.529201134901703,2,30,1,3,0
S05308,0.980139039377056,0,0,3,1.5293022033217591,1.3357548985767576,-0.7185785043673864,0.30592644696518273,1.1205815961799461,2,51,2,5,0
S05309,0.2844622423176081,1,2,0,-0.2850377481597075,0.44495469945921323,0.7601200764991988,1.213140236496497,0.3717299547873062,2,30,0,4,0
S05310,-1.4050385505410514,1,0,2,1.1833774654906624,-1.3366456987758755,-0.521418693585175,-0.18257328585937102,1.466205430668857,2,69,0,2,0
S05311,-0.9081265526414457,1,2,0,-1.2945732075443368,-1.3366456987758755,0.46438036032588176,-0.3221446380949578,-0.6651415486794261,0,96,0,1,0
S05312,0.5826094410573714,2,0,3,-0.6662609286266304,0.44495469945921323,1.6966291777147027,-1.7178581604508256,-0.9531614107535183,2,35,1,3,0
S05313,-1.2062737513812092,0,2,2,1.501063449213098,1.3357548985767576,-1.2114780313229148,0.8642118559075299,0.4869378996169431,2,69,3,5,0
S05314,-1.5044209501209724,0,0,1,1.1621983999091665,-1.3366456987758755,-0.07780911932519943,1.7016399693210507,1.6390173479133123,1,44,0,1,0
S05315,0.1850798427376869,1,1,1,1.0492433834745227,-1.3366456987758755,-1.1621880786273617,1.0735688842609101,-1.183577300412792,0,37,1,1,0
S05316,-0.11306735600207653,0,1,4,0.9927658752572008,-0.4458454996583311,-1.1621880786273617,0.7944261797897365,-1.4715971624868844,2,30,2,4,0
S05317,-1.4050385505410514,1,1,0,-0.2779780596325423,0.44495469945921323,-1.0143182205407033,-1.3689297798618587,0.8325617341058539,2,91,3,4,0
S05318,-1.5044209501209724,1,0,4,0.5197667439371298,-1.3366456987758755,0.020770786065906238,1.7016399693210507,-0.8379534659238814,2,94,2,2,0
S05319,-1.6038033497008937,0,2,3,-0.50388809250183,1.3357548985767576,1.006569839976963,-0.7408586948017182,-0.4347256590201522,2,62,1,2,0
S05320,0.7813742402172138,1,0,1,0.04676761261705875,-0.4458454996583311,0.3165105022392233,1.1433545603787034,-1.413993190072066,1,38,1,5,0
S05321,-0.6099793539016822,0,2,2,-0.6521415515723,-0.4458454996583311,-1.5072177474962316,1.5620686170854639,0.7749577616910355,1,91,0,5,0
S05322,1.1789038385368984,0,2,3,1.4869440721587677,-0.4458454996583311,-1.0636081732362561,0.6548548275541497,0.19891803754285084,0,74,2,1,1
S05323,0.08569744315776577,1,0,2,0.004409481454067315,-0.4458454996583311,-1.4579277948006788,-1.2991441037440654,-0.9531614107535183,0,84,3,4,0
S05324,1.5764334368565829,0,2,0,-1.2804538304900064,1.3357548985767576,0.020770786065906238,0.7944261797897365,0.9477696789354908,1,57,1,4,1
S05325,0.2844622423176081,1,0,4,-0.8851112729687529,-0.4458454996583311,1.4501794142369384,1.0037832081431166,0.14131406512803238,0,60,3,1,0
S05326,-1.6038033497008937,2,0,2,-1.5487219945222854,-1.3366456987758755,-1.4579277948006788,-0.3919303142127512,0.6597498168613986,2,85,3,1,0
S05327,-1.2062737513812092,1,0,0,0.25855826843201596,1.3357548985767576,-0.4228387881940693,-1.2991441037440654,1.4086014582540385,2,66,3,3,0
S05328,0.7813742402172138,0,2,4,-1.6122591912667725,-1.3366456987758755,-0.9157383151495977,1.213140236496497,1.1205815961799461,0,45,1,1,1
S05329,-1.2062737513812092,1,0,1,0.18796138316036354,-1.3366456987758755,1.6473392250191499,-0.2523589619771644,0.08371009271321392,1,79,0,5,0
S05330,0.980139039377056,1,2,3,-1.506363863359294,1.3357548985767576,-1.5072177474962316,-1.5085011320974455,1.2357895410095832,2,55,1,1,0
S05331,-1.106891351801288,2,2,0,0.7174380226977565,1.3357548985767576,-0.1763890247163051,0.09656941861180256,1.1781855685947646,1,39,0,4,1
S05332,-1.0075089522213667,1,2,3,0.4985876783556341,-0.4458454996583311,-1.3593478894095732,0.9339975320253233,-1.0107653831683368,1,49,1,3,1
S05333,0.980139039377056,0,2,1,0.3009163995950074,-1.3366456987758755,1.4501794142369384,1.3527115887320835,-0.37712168660533374,2,50,0,4,0
S05334,0.6819918406372927,1,0,0,0.8586317932410613,-0.4458454996583311,1.3515995088458328,1.0735688842609101,1.0629776237651276,0,85,1,3,1
S05335,-0.5105969543217611,1,2,0,-0.7933353221156048,0.44495469945921323,-1.5565077001917844,-0.18257328585937102,-1.6444090797313398,2,56,2,5,0
S05336,1.6758158364365041,1,0,2,-0.09442615792624603,-0.4458454996583311,-1.1621880786273617,-0.6012873425661314,1.4086014582540385,2,82,0,1,0
S05337,-1.3056561509611302,1,2,4,-0.48976871544749945,0.44495469945921323,0.9572798872814101,0.02678374249400916,-0.3195177141905153,2,67,0,5,0
S05338,1.0795214389569772,0,0,1,0.03264823556272827,-0.4458454996583311,-1.5072177474962316,-0.6012873425661314,-0.08910182453124146,2,64,1,3,0
S05339,-0.11306735600207653,1,2,0,1.1057208916918446,-0.4458454996583311,-0.12709907202075227,-1.5085011320974455,-0.7227455210942445,0,64,0,3,1
S05340,1.3776686376967406,1,0,4,1.7128541050280552,0.44495469945921323,0.7601200764991988,-0.6710730186839248,1.4086014582540385,2,50,2,1,0
S05341,-0.013684956422155378,0,2,3,-1.3439910272344935,-1.3366456987758755,0.3165105022392233,-0.6710730186839248,1.2357895410095832,0,60,3,4,0
S05342,-1.703185749280815,0,2,4,1.1833774654906624,-1.3366456987758755,-1.6057976528873374,-1.3689297798618587,-1.298785245242429,0,77,3,2,0
S05343,-0.5105969543217611,1,2,4,0.8374527276595656,1.3357548985767576,0.7601200764991988,1.0037832081431166,1.2357895410095832,2,85,2,3,0
S05344,-1.5044209501209724,1,2,1,0.8162736620780698,0.44495469945921323,1.4501794142369384,0.23614077084738935,-1.4715971624868844,2,82,1,1,0
S05345,0.3838446418975292,1,1,2,-1.4640057321963025,-1.3366456987758755,-0.3242588828029636,0.6548548275541497,0.8325617341058539,2,84,1,1,0
S05346,-0.6099793539016822,0,0,4,-1.0121856664577271,0.44495469945921323,0.710830123803646,-0.2523589619771644,1.1781855685947646,2,82,2,1,0
S05347,0.1850798427376869,0,2,1,-1.4287072895604764,-1.3366456987758755,-0.07780911932519943,0.09656941861180256,1.6390173479133123,2,91,3,1,0
S05348,0.3838446418975292,1,1,1,-1.3510507157616587,-1.3366456987758755,-1.4579277948006788,-0.3221446380949578,-1.3563892176572476,1,57,0,1,0
S05349,1.1789038385368984,1,1,0,1.0139449408386967,-0.4458454996583311,-0.6199985989762806,0.09656941861180256,-0.2619137417756968,1,33,3,1,0
S05350,1.4770510372766619,1,0,1,1.4516456295229414,1.3357548985767576,1.3515995088458328,-1.2991441037440654,-0.031497852116422996,2,50,3,3,0
S05351,-0.3118321551619188,1,1,0,-0.12972460056207225,0.44495469945921323,1.2530196034547272,0.8642118559075299,0.8901657065206723,2,45,2,1,0
S05352,-1.6038033497008937,0,0,4,-0.17914242025222893,-0.4458454996583311,-0.5707086462807278,1.5620686170854639,-1.183577300412792,0,78,2,3,0
S05353,1.1789038385368984,2,1,1,-0.8639322073872572,-1.3366456987758755,1.4008894615413856,1.0735688842609101,1.2933935134244015,2,62,2,5,0
S05354,-0.7093617534816034,1,2,1,1.4798843836316025,0.44495469945921323,-1.2114780313229148,1.2829259126142902,-0.08910182453124146,2,68,1,5,1
S05355,-1.0075089522213667,0,2,0,-1.1886778796368582,0.44495469945921323,-0.07780911932519943,-0.3919303142127512,1.2357895410095832,2,89,1,5,0
S05356,-0.5105969543217611,0,1,0,-0.29209743668687277,1.3357548985767576,0.9079899345858573,-1.089787075390685,0.9477696789354908,0,68,2,3,0
S05357,1.3776686376967406,1,2,1,-1.0757228632022144,-0.4458454996583311,-0.8664483624540448,1.0735688842609101,1.1781855685947646,2,63,3,3,0
S05358,-0.013684956422155378,0,1,1,-0.22150055141522035,-0.4458454996583311,1.5487593196280443,-0.531501666448338,-1.413993190072066,2,70,0,4,0
S05359,1.0795214389569772,1,2,2,-0.22856023994238558,-0.4458454996583311,1.6473392250191499,1.2829259126142902,0.8325617341058539,2,51,1,2,1
S05360,0.980139039377056,0,0,4,0.6680202030075998,-0.4458454996583311,1.30230955615028,0.16635509472959595,1.1205815961799461,0,45,0,3,0
S05361,-0.013684956422155378,0,1,4,0.011469169981232555,0.44495469945921323,0.020770786065906238,1.6318542932032571,1.35099748583922,2,43,1,5,0
S05362,1.0795214389569772,0,2,4,1.381048744251289,-1.3366456987758755,-1.4579277948006788,1.5620686170854639,0.9477696789354908,2,84,2,3,0
S05363,-0.013684956422155378,1,1,2,-0.6521415515723,1.3357548985767576,-0.817158409758492,1.0037832081431166,0.02610612029839546,2,63,0,2,0
S05364,1.3776686376967406,0,2,1,0.6609605144804346,1.3357548985767576,-0.7678684570629392,-1.229358427626272,-1.0683693555831553,2,46,0,5,1
S05365,1.1789038385368984,1,2,0,0.6821395800619303,1.3357548985767576,0.11935069145701191,1.3527115887320835,0.31412598237248773,2,83,2,4,0
S05366,0.6819918406372927,1,2,1,1.3457503016154628,1.3357548985767576,1.2530196034547272,-1.2991441037440654,0.42933392720212465,0,40,3,2,0
S05367,0.6819918406372927,1,2,0,0.9151093014583832,-1.3366456987758755,-0.3735488354985165,-0.18257328585937102,0.3717299547873062,1,91,0,4,0
S05368,-0.7093617534816034,1,0,0,0.8586317932410613,-0.4458454996583311,0.21793059684811758,0.02678374249400916,0.9477696789354908,2,97,3,4,0
S05369,1.3776686376967406,1,2,4,1.6281378427020725,1.3357548985767576,1.30230955615028,1.213140236496497,1.6390173479133123,2,74,2,3,0
S05370,-0.7093617534816034,0,2,4,1.6704959738650638,-1.3366456987758755,-1.5565077001917844,1.1433545603787034,-1.6444090797313398,2,94,1,2,1
S05371,1.0795214389569772,0,0,2,-1.4287072895604764,0.44495469945921323,0.3658004549347761,0.6548548275541497,-0.7803494935090629,1,45,2,2,0
S05372,0.3838446418975292,0,2,4,-0.7580368794797786,-1.3366456987758755,-0.7185785043673864,0.44549779920076954,0.4869378996169431,2,51,2,4,0
S05373,-0.5105969543217611,2,1,2,0.13148387494304162,1.3357548985767576,-0.9157383151495977,1.213140236496497,1.6966213203281308,1,98,2,1,1
S05374,1.1789038385368984,1,0,4,0.053827301144223995,-1.3366456987758755,0.21793059684811758,-0.3919303142127512,-1.1259733279979738,0,39,0,2,0
S05375,-0.41121455474183993,1,2,0,-0.5815446663006476,-0.4458454996583311,-1.2607679840184676,-0.531501666448338,0.2565220099576693,0,61,1,2,0
S05376,-0.5105969543217611,1,2,1,-0.623902797463639,1.3357548985767576,0.9572798872814101,0.7246405036719431,-1.0683693555831553,1,40,0,3,0
S05377,0.8807566397971349,0,1,4,-1.3439910272344935,-1.3366456987758755,1.006569839976963,-0.7408586948017182,0.2565220099576693,2,78,1,3,0
S05378,0.1850798427376869,0,2,2,0.6962589571162608,-0.4458454996583311,-1.4579277948006788,0.8642118559075299,0.2565220099576693,1,77,3,5,0
S05379,0.8807566397971349,0,0,4,-0.030888961181758882,1.3357548985767576,0.9572798872814101,-0.9502157231550984,0.02610612029839546,2,81,2,4,0
S05380,-0.9081265526414457,1,1,0,1.3386906130882976,0.44495469945921323,1.1051497453680685,-1.0200013992728918,-0.20430976936087838,1,93,1,5,0
S05381,0.980139039377056,1,2,2,0.7880349079694089,-1.3366456987758755,-0.12709907202075227,1.422497264849877,1.35099748583922,0,53,0,4,0
S05382,-0.013684956422155378,1,2,1,0.24443889137768546,0.44495469945921323,-0.028519166629646597,0.7246405036719431,-0.7227455210942445,1,67,1,2,0
S05383,-1.2062737513812092,0,0,3,-0.8074546991699353,-0.4458454996583311,-0.9157383151495977,1.7016399693210507,1.5238094030836753,0,96,1,4,0
S05384,1.0795214389569772,0,0,1,-0.27091837110537703,-0.4458454996583311,0.16864064415256474,0.44549779920076954,-0.6075375762646076,2,33,0,1,0
S05385,0.3838446418975292,1,2,1,-1.4145879125061458,0.44495469945921323,-0.3735488354985165,1.1433545603787034,-0.031497852116422996,2,69,3,5,0
S05386,-1.0075089522213667,1,2,4,1.2469146622351495,-0.4458454996583311,0.11935069145701191,-1.438715455979652,-1.0683693555831553,0,46,0,3,1
S05387,0.08569744315776577,1,2,4,0.1244241864158764,-1.3366456987758755,-1.0636081732362561,1.2829259126142902,-0.7803494935090629,0,91,2,2,0
S05388,-0.3118321551619188,1,2,3,0.5480054980457908,1.3357548985767576,0.3658004549347761,-0.6012873425661314,1.6966213203281308,2,42,0,5,0
S05389,0.3838446418975292,1,0,0,0.759796153860748,0.44495469945921323,-1.3100579367140204,-0.8106443709195116,-0.5499336038497892,2,44,1,5,1
S05390,-0.6099793539016822,1,2,3,-1.329871650180163,-0.4458454996583311,1.6473392250191499,0.02678374249400916,0.8325617341058539,1,53,2,3,0
S05391,-0.6099793539016822,1,2,0,1.6140184656477419,0.44495469945921323,1.6473392250191499,-1.5782868082152388,-0.2619137417756968,0,90,3,2,0
S05392,-1.703185749280815,0,2,4,-1.5628413715766158,-1.3366456987758755,-1.6550876055828903,-0.880430047037305,-1.529201134901703,2,70,2,2,0
S05393,1.1789038385368984,0,2,0,-0.5391865351376561,1.3357548985767576,-0.6692885516718334,1.1433545603787034,-1.183577300412792,1,69,3,1,0
S05394,0.8807566397971349,1,2,2,-0.8286337647514309,-0.4458454996583311,0.5136703130214346,-1.5085011320974455,-0.2619137417756968,2,77,2,5,0
S05395,-1.703185749280815,0,2,4,1.2822131048709757,0.44495469945921323,-0.028519166629646597,-0.531501666448338,-0.8379534659238814,2,49,2,1,1
S05396,-0.013684956422155378,1,2,1,-0.5674252892463171,-1.3366456987758755,-0.8664483624540448,-1.5085011320974455,-0.4347256590201522,0,88,2,4,0
S05397,1.1789038385368984,0,0,1,1.4587053180501066,1.3357548985767576,-0.2749689301074108,0.7246405036719431,-0.49232963143497066,0,56,0,5,0
S05398,-1.0075089522213667,1,2,0,1.6210781541749073,-0.4458454996583311,1.30230955615028,0.30592644696518273,1.4086014582540385,0,65,3,4,0
S05399,-1.3056561509611302,2,1,4,0.4138714160296512,-0.4458454996583311,-1.112898125931809,-0.04300193362378423,-1.413993190072066,1,37,0,2,0
S05400,-1.0075089522213667,0,2,2,-0.5180074695561604,-1.3366456987758755,0.6122502184125402,0.16635509472959595,0.9477696789354908,2,59,1,1,0
S05401,-1.106891351801288,2,2,2,0.9433480555670442,0.44495469945921323,1.3515995088458328,-0.880430047037305,-0.6651415486794261,0,65,0,5,0
S05402,0.5826094410573714,0,2,0,-1.3792894698703198,-0.4458454996583311,-0.8664483624540448,-0.6710730186839248,-0.3195177141905153,2,41,1,1,0
S05403,-0.6099793539016822,1,2,3,1.4445859409957762,1.3357548985767576,-0.4228387881940693,0.5152834753185629,0.42933392720212465,2,65,2,5,0
S05404,-1.106891351801288,1,2,1,1.6775556623922292,-1.3366456987758755,0.8586999818903045,0.23614077084738935,-0.3195177141905153,2,79,0,4,0
S05405,0.4832270414774503,1,0,4,-1.4004685354518154,1.3357548985767576,0.07006073876145907,0.02678374249400916,-1.1259733279979738,0,68,0,3,0
